user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
bin_m10.mxb17	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__RACS-045;s__	N/A	N/A	N/A	N/A	N/A	GCA_013316135.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__RACS-045;s__RACS-045 sp013316135	85.52	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	91.78	11	0.9892397814055569	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m10.mxb39	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__	N/A	N/A	N/A	N/A	N/A	GCA_013316395.1	95.0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__Rs-D84 sp013316395	77.87	0.37	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rs-D84;f__Rs-D84;g__Rs-D84;s__	taxonomic classification defined by topology and ANI	N/A	GCA_002437665.1, s__Rs-D84 sp002437665, 95.0, 78.29, 0.36; GCA_900550565.1, s__Rs-D84 sp900550565, 95.0, 78.22, 0.44; GCA_900546225.1, s__Rs-D84 sp900546225, 95.0, 77.98, 0.38; GCA_900549365.1, s__Rs-D84 sp900549365, 95.0, 77.93, 0.36; GCA_900546185.1, s__Rs-D84 sp900546185, 95.0, 77.82, 0.39; GCA_900550495.1, s__Rs-D84 sp900550495, 95.0, 77.79, 0.35; GCA_002371155.1, s__Rs-D84 sp002371155, 95.0, 77.4, 0.22; GCA_902788485.1, s__Rs-D84 sp902788485, 95.0, 77.25, 0.2; GCA_902801125.1, s__Rs-D84 sp902801125, 95.0, 77.22, 0.26; GCA_900313105.1, s__Rs-D84 sp900313105, 95.0, 77.14, 0.2; GCA_902787305.1, s__Rs-D84 sp902787305, 95.0, 77.1, 0.19; GCA_902784285.1, s__Rs-D84 sp902784285, 95.0, 77.06, 0.2; GCA_002373935.1, s__Rs-D84 sp002373935, 95.0, 77.05, 0.25; GCA_900320405.1, s__Rs-D84 sp900320405, 95.0, 77.01, 0.25; GCA_902790415.1, s__Rs-D84 sp902790415, 95.0, 77.0, 0.2; GCA_902793005.1, s__Rs-D84 sp902793005, 95.0, 76.95, 0.23; GCA_902787665.1, s__Rs-D84 sp902787665, 95.0, 76.95, 0.23; GCA_902771695.1, s__Rs-D84 sp902771695, 95.0, 76.8, 0.21; GCA_902762295.1, s__Rs-D84 sp902762295, 95.0, 76.64, 0.21; GCA_902799285.1, s__Rs-D84 sp902799285, 95.0, 76.57, 0.21	78.88	11	0.919037809727035	N/A
bin_m10.mxb49	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella;s__	ANI	N/A	GCF_003762875.1, s__Duncaniella sp001689575, 95.0, 81.11, 0.33; GCA_001701225.1, s__Duncaniella sp001701225, 95.0, 78.74, 0.22; GCF_003024805.1, s__Duncaniella muris, 95.0, 78.72, 0.23; GCA_001689495.1, s__Duncaniella sp001689495, 95.0, 78.63, 0.3; GCF_004766125.1, s__Duncaniella freteri, 95.0, 78.31, 0.21; GCF_004803915.1, s__Duncaniella dubosii, 95.0, 78.3, 0.21; GCA_900544535.1, s__Duncaniella sp900544535, 95.0, 78.18, 0.23; GCA_900549445.1, s__Duncaniella sp900549445, 95.0, 77.9, 0.15; GCA_002494015.1, s__Duncaniella sp002494015, 95.0, 77.74, 0.17; GCF_900762315.1, s__Duncaniella sp900762315, 95.0, 77.69, 0.19	79.75	11	0.9775096869429969	N/A
bin_m10.mxb52	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	GCA_002362235.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002362235	80.58	0.63	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900549305.1, s__Alistipes sp900549305, 95.0, 78.31, 0.15; GCF_006542685.1, s__Alistipes dispar, 95.0, 78.28, 0.22; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.26, 0.24; GCF_006542665.1, s__Alistipes communis, 95.0, 78.23, 0.23; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 78.18, 0.22; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 78.17, 0.29; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 78.14, 0.21; GCF_900107675.1, s__Alistipes timonensis, 95.0, 77.97, 0.2; GCF_902362705.1, s__Alistipes sp002358415, 95.0, 77.94, 0.24; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 77.9, 0.21; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 77.89, 0.21; GCF_900083545.1, s__Alistipes provencensis, 95.0, 77.88, 0.21; GCF_000210575.1, s__Alistipes shahii, 95.0, 77.86, 0.23; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 77.86, 0.21; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 77.85, 0.21; GCF_900604385.1, s__Alistipes megaguti, 95.0, 77.84, 0.21; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 77.83, 0.18; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 77.81, 0.09; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 77.77, 0.21; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 77.77, 0.18; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 77.76, 0.21; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 77.72, 0.17; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 77.71, 0.18; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 77.68, 0.14; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 77.62, 0.19; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 77.6, 0.16; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 77.6, 0.24; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.54, 0.18; GCF_000154465.1, s__Alistipes putredinis, 95.0, 77.52, 0.19; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 77.49, 0.19; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 77.42, 0.18; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.38, 0.22; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 77.33, 0.25; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 77.21, 0.21; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 77.12, 0.16; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 76.95, 0.11; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 76.9, 0.15; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 76.73, 0.13; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.56, 0.1	88.58	11	0.9774043022496216	N/A
bin_m10.mxb53	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA3263;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA3263;s__	ANI	N/A	GCA_002490725.1, s__UBA3263 sp002490725, 95.0, 78.46, 0.24; GCA_900759865.1, s__UBA3263 sp900759865, 95.0, 78.16, 0.21; GCF_011959405.1, s__UBA3263 sp001689615, 95.0, 77.66, 0.12	94.4	11	0.9737194840405652	N/A
bin_m10.mxb56_sub	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae	GCF_002900365.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae	98.9	0.9	GCF_002900365.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia marmotae	98.9	0.9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000208585.1, s__Escherichia sp000208585, 95.0, 91.78, 0.83; GCF_005843885.1, s__Escherichia sp005843885, 95.0, 91.41, 0.86; GCF_001660175.1, s__Escherichia sp001660175, 95.0, 90.77, 0.82; GCF_000026325.1, s__Escherichia coli_D, 96.9551, 90.71, 0.83; GCF_003697165.2, s__Escherichia coli, 96.8144, 90.66, 0.82; GCF_004211955.1, s__Escherichia sp004211955, 95.0, 90.59, 0.81; GCA_003018335.1, s__Escherichia coli_C, 96.1333, 90.55, 0.82; GCF_002950215.1, s__Escherichia flexneri, 97.0028, 90.51, 0.78; GCF_011881725.1, s__Escherichia coli_E, 95.0, 90.24, 0.77; GCF_002949675.1, s__Escherichia dysenteriae, 97.0028, 90.18, 0.72; GCF_002965065.1, s__Escherichia sp002965065, 95.0, 89.77, 0.7; GCF_000759775.1, s__Escherichia albertii, 95.0, 88.94, 0.7; GCF_000026225.1, s__Escherichia fergusonii, 95.0, 87.87, 0.69	90.69	11	N/A	N/A
bin_m10.mxb78_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	ANI	N/A	GCF_003612485.1, s__Acetatifactor sp003612485, 95.0, 78.2, 0.19; GCF_900248245.1, s__Acetatifactor muris, 95.0, 77.64, 0.18; GCF_011959105.1, s__Acetatifactor sp011959105, 95.0, 77.54, 0.14; GCA_002490995.1, s__Acetatifactor sp002490995, 95.0, 77.47, 0.16; GCA_014337175.1, s__Acetatifactor sp900066365, 95.0, 77.01, 0.11; GCF_900772845.1, s__Acetatifactor sp900772845, 95.0, 77.0, 0.12; GCF_900755865.1, s__Acetatifactor sp900755865, 95.0, 76.9, 0.14; GCF_900771995.1, s__Acetatifactor sp900771995, 95.0, 76.89, 0.15; GCF_003584705.1, s__Acetatifactor sp900066565, 95.0, 76.86, 0.11; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 76.76, 0.12; GCA_900554205.1, s__Acetatifactor sp900554205, 95.0, 76.76, 0.13; GCA_900320485.1, s__Acetatifactor sp900320485, 95.0, 76.63, 0.07; GCF_900766575.1, s__Acetatifactor sp900766575, 95.0, 76.57, 0.12; GCA_902766425.1, s__Acetatifactor sp902766425, 95.0, 76.57, 0.09; GCA_009177215.1, s__Acetatifactor sp009177215, 95.0, 76.52, 0.1; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 76.5, 0.13; GCF_900760705.1, s__Acetatifactor sp900760705, 95.0, 76.49, 0.08; GCA_902796105.1, s__Acetatifactor sp902796105, 95.0, 76.42, 0.12; GCA_002368865.1, s__Acetatifactor sp002368865, 95.0, 76.25, 0.1	87.14	11	0.954798518822632	N/A
bin_m10.mxb87_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	N/A	N/A	N/A	N/A	N/A	GCA_013316055.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__UBA11940 sp013316055	78.81	0.35	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Borkfalkiaceae;g__UBA11940;s__	taxonomic classification defined by topology and ANI	N/A	GCA_003979335.1, s__UBA11940 sp003979335, 95.0, 77.88, 0.24; GCA_003503945.1, s__UBA11940 sp003503945, 95.0, 77.83, 0.24; GCA_900549005.1, s__UBA11940 sp900549005, 95.0, 77.18, 0.19	86.48	11	0.9625663945070924	N/A
bin_m10.vmb1	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__	taxonomic classification defined by topology and ANI	N/A	GCF_009911175.1, s__Schaedlerella sp009911175, 95.0, 85.75, 0.67; GCF_000403295.1, s__Schaedlerella sp000403295, 95.0, 85.32, 0.63; GCF_003885045.1, s__Schaedlerella arabinosiphila, 95.0, 84.59, 0.69; GCA_009774255.1, s__Schaedlerella sp009774255, 95.0, 82.28, 0.52; GCF_001311035.1, s__Schaedlerella glycyrrhizinilytica, 95.0, 77.82, 0.16; GCF_900765975.1, s__Schaedlerella sp900765975, 95.0, 77.63, 0.1; GCA_002320245.1, s__Schaedlerella sp002320245, 95.0, 77.47, 0.12; GCA_004556565.1, s__Schaedlerella sp004556565, 95.0, 77.21, 0.09; GCF_003480425.1, s__Schaedlerella sp900066545, 95.0, 77.08, 0.08	79.61	11	0.9836053150748206	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
bin_m10.vmb10	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	GCF_902362705.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp002358415	82.4	0.52	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900544265.1, s__Alistipes sp900544265, 95.0, 82.51, 0.49; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 82.15, 0.56; GCF_000210575.1, s__Alistipes shahii, 95.0, 81.97, 0.57; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 81.95, 0.54; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 81.9, 0.51; GCF_006542685.1, s__Alistipes dispar, 95.0, 81.79, 0.55; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 81.72, 0.5; GCF_900083545.1, s__Alistipes provencensis, 95.0, 81.66, 0.56; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 81.46, 0.53; GCF_900107675.1, s__Alistipes timonensis, 95.0, 81.44, 0.53; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 81.34, 0.46; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 81.29, 0.49; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 81.26, 0.5; GCF_900604385.1, s__Alistipes megaguti, 95.0, 81.25, 0.52; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 81.02, 0.51; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 80.96, 0.51; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 80.8, 0.37; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 80.54, 0.44; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 80.48, 0.48; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 80.45, 0.55; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 80.31, 0.4; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 80.16, 0.41; GCF_006542665.1, s__Alistipes communis, 95.0, 79.65, 0.41; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 79.28, 0.3; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 79.19, 0.41; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 79.0, 0.36; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.93, 0.3; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 78.64, 0.34; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.61, 0.26; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 78.08, 0.25; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.99, 0.18; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.8, 0.19; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.58, 0.16; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 77.29, 0.17; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.78, 0.09; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.45, 0.14	80.33	11	0.9756375638769835	N/A
bin_m10.vmb106	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__	N/A	N/A	N/A	N/A	N/A	GCA_900548345.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__Paraprevotella sp900548345	81.95	0.51	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003477995.1, s__Paraprevotella sp003477995, 95.0, 78.26, 0.14; GCF_000205165.1, s__Paraprevotella xylaniphila, 95.0, 78.18, 0.25; GCF_000233955.1, s__Paraprevotella clara, 95.0, 78.01, 0.25; GCA_900760455.1, s__Paraprevotella sp900760455, 95.0, 77.83, 0.14; GCA_900546665.1, s__Paraprevotella sp900546665, 95.0, 77.54, 0.16	93.71	11	0.9803581054040136	N/A
bin_m10.vmb116	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__UBA1820;s__	N/A	N/A	N/A	N/A	N/A	GCA_002314265.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__UBA1820;s__UBA1820 sp002314265	79.53	0.48	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA1820;g__UBA1820;s__	taxonomic classification defined by topology and ANI	N/A	GCA_003150615.1, s__UBA1820 sp003150615, 95.0, 76.58, 0.08	71.15	11	0.9724150049523596	N/A
bin_m10.vmb122	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	taxonomic novelty determined using RED	N/A	N/A	81.12	11	0.7957604260658216	N/A
bin_m10.vmb141	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp009767915	GCF_009767915.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp009767915	97.89	0.85	GCF_009767915.1	95.0	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__Parasutterella sp009767915	97.89	0.85	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Parasutterella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900552195.1, s__Parasutterella sp900552195, 95.0, 78.79, 0.37; GCA_000980495.1, s__Parasutterella sp000980495, 95.0, 78.76, 0.31; GCF_000205025.1, s__Parasutterella excrementihominis, 95.0, 78.39, 0.26; GCA_900766055.1, s__Parasutterella sp900766055, 95.0, 78.37, 0.26; GCA_900554375.1, s__Parasutterella sp900554375, 95.0, 78.11, 0.21	98.45	11	N/A	N/A
bin_m10.vmb15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305	GCF_004102785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305	95.01	0.83	GCF_004102785.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp002491305	95.01	0.83	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_900759895.1, s__UBA7173 sp900759895, 95.0, 82.64, 0.62; GCA_900552325.1, s__UBA7173 sp900552325, 95.0, 82.03, 0.64; GCA_900555165.1, s__UBA7173 sp900555165, 95.0, 79.19, 0.36; GCA_900545955.1, s__UBA7173 sp900545955, 95.0, 78.39, 0.26; GCA_900546835.1, s__UBA7173 sp900546835, 95.0, 78.38, 0.26; GCA_004557825.1, s__UBA7173 sp004557825, 95.0, 78.31, 0.28; GCA_001689685.1, s__UBA7173 sp001689685, 95.0, 78.25, 0.27; GCA_001701135.1, s__UBA7173 sp001701135, 95.0, 78.19, 0.25; GCA_900540205.1, s__UBA7173 sp900540205, 95.0, 78.13, 0.24; GCA_001689485.1, s__UBA7173 sp001689485, 95.0, 77.86, 0.17; GCA_900548705.1, s__UBA7173 sp900548705, 95.0, 77.77, 0.22; GCA_001915385.1, s__UBA7173 sp001915385, 95.0, 77.76, 0.15; GCA_013316535.1, s__UBA7173 sp013316535, 95.0, 77.55, 0.2; GCA_013316675.1, s__UBA7173 sp013316675, 95.0, 77.36, 0.13; GCF_004102805.1, s__UBA7173 sp004102805, 95.0, 77.28, 0.16	91.9	11	N/A	N/A
bin_m10.vmb163_sub	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__HGM11386;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__;s__	taxonomic novelty determined using RED	N/A	N/A	76.99	11	0.8758906338155062	N/A
bin_m10.vmb169	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__	N/A	N/A	N/A	N/A	N/A	GCF_003612585.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__UBA7160 sp003612585	87.75	0.84	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7160;s__	taxonomic classification defined by topology and ANI	N/A	GCF_902363135.1, s__UBA7160 sp902363135, 95.0, 78.37, 0.14; GCF_900757145.1, s__UBA7160 sp900757145, 95.0, 78.31, 0.18; GCF_902363665.1, s__UBA7160 sp902363665, 95.0, 77.9, 0.17; GCA_004557975.1, s__UBA7160 sp004557975, 95.0, 77.71, 0.19; GCA_002491565.1, s__UBA7160 sp002491565, 95.0, 77.23, 0.12	90.69	11	0.993682386198269	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
