user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
C04M3_subsampled_20Gb_bin.55	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	N/A	N/A	N/A	N/A	N/A	GCF_003833075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__CAG-485 sp002362485	78.6	0.29	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__CAG-485;s__	taxonomic classification defined by topology and ANI	N/A	GCA_900549375.1, s__CAG-485 sp900549375, 95.0, 78.01, 0.19; GCA_009775355.1, s__CAG-485 sp009775355, 95.0, 77.2, 0.11; GCA_004553095.1, s__CAG-485 sp004553095, 95.0, 77.13, 0.09; GCA_009775365.1, s__CAG-485 sp009775365, 95.0, 77.05, 0.09; GCF_900760815.1, s__CAG-485 sp900760815, 95.0, 76.99, 0.1; GCF_900766975.1, s__CAG-485 sp900766975, 95.0, 76.98, 0.09; GCA_001701295.1, s__CAG-485 sp001701295, 95.0, 76.94, 0.09; GCA_002361155.1, s__CAG-485 sp002361155, 95.0, 76.94, 0.1; GCF_003762615.1, s__CAG-485 sp002493045, 95.0, 76.86, 0.1; GCA_000437495.1, s__CAG-485 sp000437495, 95.0, 76.8, 0.04; GCF_900761855.1, s__CAG-485 sp900761855, 95.0, 76.79, 0.07; GCF_900767075.1, s__CAG-485 sp900767075, 95.0, 76.75, 0.09; GCA_900542185.1, s__CAG-485 sp900542185, 95.0, 76.68, 0.08; GCA_009177205.1, s__CAG-485 sp009177205, 95.0, 76.67, 0.07; GCA_900547755.1, s__CAG-485 sp900547755, 95.0, 76.65, 0.05; GCA_002491165.1, s__CAG-485 sp002491165, 95.0, 76.61, 0.05; GCA_902796035.1, s__CAG-485 sp900321585, 95.0, 76.59, 0.11; GCF_900760735.1, s__CAG-485 sp900760735, 95.0, 76.59, 0.08; GCA_002361235.1, s__CAG-485 sp002361235, 95.0, 76.58, 0.07; GCA_900556595.1, s__CAG-485 sp900556595, 95.0, 76.57, 0.13; GCA_900550645.1, s__CAG-485 sp900550645, 95.0, 76.53, 0.06; GCA_004552395.1, s__CAG-485 sp004552395, 95.0, 76.52, 0.08; GCA_009775375.1, s__CAG-485 sp009775375, 95.0, 76.51, 0.09; GCA_002491945.1, s__CAG-485 sp002491945, 95.0, 76.5, 0.06; GCF_900760885.1, s__CAG-485 sp900760885, 95.0, 76.5, 0.09; GCA_002493515.1, s__CAG-485 sp002493515, 95.0, 76.5, 0.07; GCA_900555915.1, s__CAG-485 sp900555915, 95.0, 76.33, 0.08; GCA_900541835.1, s__CAG-485 sp900541835, 95.0, 76.31, 0.04; GCF_900759795.1, s__CAG-485 sp900759795, 95.0, 76.3, 0.06; GCA_900554845.1, s__CAG-485 sp900554845, 95.0, 76.29, 0.07; GCA_002361215.1, s__CAG-485 sp002361215, 95.0, 76.25, 0.06; GCA_001701105.1, s__CAG-485 sp001701105, 95.0, 76.23, 0.08; GCA_900554345.1, s__CAG-485 sp900554345, 95.0, 76.22, 0.05; GCA_900552315.1, s__CAG-485 sp900552315, 95.0, 76.18, 0.04; GCA_002404675.1, s__CAG-485 sp002404675, 95.0, 76.15, 0.05; GCA_003979075.1, s__CAG-485 sp003979075, 95.0, 75.6, 0.05; GCA_001701075.1, s__CAG-485 sp001701075, 95.0, 75.59, 0.05	82.07	11	0.9853092224069961	N/A
C04M3_subsampled_20Gb_bin.56	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp011959925	GCF_011959925.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp011959925	99.29	0.89	GCF_011959925.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__1XD42-69 sp011959925	99.29	0.89	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__1XD42-69;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009911505.1, s__1XD42-69 sp009911505, 95.0, 77.88, 0.24; GCF_014287635.1, s__1XD42-69 sp014287635, 95.0, 77.55, 0.23; GCF_003612565.1, s__1XD42-69 sp003612565, 95.0, 77.35, 0.15	89.12	11	N/A	N/A
C04M3_subsampled_20Gb_bin.57	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	taxonomic classification defined by topology and ANI	N/A	GCF_003612405.1, s__UBA3282 sp003612405, 95.0, 82.47, 0.63; GCA_002492525.1, s__UBA3282 sp002492525, 95.0, 81.65, 0.66; GCF_003611805.1, s__UBA3282 sp003611805, 95.0, 79.44, 0.3; GCA_009774215.1, s__UBA3282 sp009774215, 95.0, 78.46, 0.3; GCA_009774175.1, s__UBA3282 sp009774175, 95.0, 78.44, 0.36; GCA_002361355.1, s__UBA3282 sp002361355, 95.0, 78.34, 0.35; GCA_009774655.1, s__UBA3282 sp009774655, 95.0, 78.18, 0.2; GCA_002491905.1, s__UBA3282 sp002491905, 95.0, 78.09, 0.29; GCA_009774585.1, s__UBA3282 sp009774585, 95.0, 78.08, 0.21; GCA_002490705.1, s__UBA3282 sp002490705, 95.0, 78.01, 0.31; GCA_009774575.1, s__UBA3282 sp009774575, 95.0, 77.82, 0.22; GCA_002493835.1, s__UBA3282 sp002493835, 95.0, 77.81, 0.23; GCA_002361735.1, s__UBA3282 sp002361735, 95.0, 77.6, 0.26; GCA_002492725.1, s__UBA3282 sp002492725, 95.0, 77.58, 0.27; GCA_002490835.1, s__UBA3282 sp002490835, 95.0, 77.45, 0.23	92.77	11	0.9744647939688054	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C04M3_subsampled_20Gb_bin.58	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	71.95	11	0.7858129579026008	N/A
C04M3_subsampled_20Gb_bin.59	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASTD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__ASTD01;s__	taxonomic classification defined by topology and ANI	N/A	GCF_011960625.1, s__ASTD01 sp011960625, 95.0, 82.69, 0.49; GCF_009830285.1, s__ASTD01 sp009830285, 95.0, 82.37, 0.65; GCF_000403455.2, s__ASTD01 sp000403455, 95.0, 79.83, 0.42; GCA_009774295.1, s__ASTD01 sp009774295, 95.0, 78.86, 0.37	76.77	11	0.9762335886570123	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
C04M3_subsampled_20Gb_bin.6	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	N/A	N/A	N/A	N/A	N/A	GCF_003612485.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp003612485	77.88	0.25	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	N/A	GCF_011959105.1, s__Acetatifactor sp011959105, 95.0, 77.85, 0.14; GCA_002490995.1, s__Acetatifactor sp002490995, 95.0, 77.37, 0.21; GCF_900248245.1, s__Acetatifactor muris, 95.0, 77.23, 0.23; GCA_014337175.1, s__Acetatifactor sp900066365, 95.0, 76.6, 0.07; GCA_902796105.1, s__Acetatifactor sp902796105, 95.0, 76.53, 0.07; GCF_900755865.1, s__Acetatifactor sp900755865, 95.0, 76.5, 0.1; GCF_900766575.1, s__Acetatifactor sp900766575, 95.0, 76.48, 0.08; GCA_900554205.1, s__Acetatifactor sp900554205, 95.0, 76.46, 0.09; GCA_900320485.1, s__Acetatifactor sp900320485, 95.0, 76.39, 0.04; GCF_003584705.1, s__Acetatifactor sp900066565, 95.0, 76.33, 0.08; GCA_902766425.1, s__Acetatifactor sp902766425, 95.0, 76.21, 0.05; GCA_009177215.1, s__Acetatifactor sp009177215, 95.0, 76.21, 0.05; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 76.19, 0.06; GCF_900771995.1, s__Acetatifactor sp900771995, 95.0, 76.18, 0.08; GCF_900760705.1, s__Acetatifactor sp900760705, 95.0, 76.09, 0.05; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 75.98, 0.06; GCA_002368865.1, s__Acetatifactor sp002368865, 95.0, 75.92, 0.06; GCF_900772845.1, s__Acetatifactor sp900772845, 95.0, 75.75, 0.06; GCA_002314715.1, s__Acetatifactor sp002314715, 95.0, 75.74, 0.02	76.0	11	0.9779977711501839	N/A
C04M3_subsampled_20Gb_bin.60	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp009774535	GCA_009774535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp009774535	98.88	0.86	GCA_009774535.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__Eubacterium_J sp009774535	98.88	0.86	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000364225.1, s__Eubacterium_J plexicaudatum, 95.0, 80.63, 0.39; GCA_004562765.1, s__Eubacterium_J sp004562765, 95.0, 76.84, 0.05	90.43	11	N/A	N/A
C04M3_subsampled_20Gb_bin.61	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	GCF_009911035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	95.94	0.73	GCF_009911035.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__CAG-95 sp009911035	95.94	0.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-95;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009917485.1, s__CAG-95 sp009917485, 95.0, 81.16, 0.27; GCF_009917455.1, s__CAG-95 sp009917455, 95.0, 81.08, 0.26; GCF_000403495.2, s__CAG-95 sp000403495, 95.0, 80.44, 0.27; GCF_003612395.1, s__CAG-95 sp003612395, 95.0, 80.1, 0.26; GCF_011959285.1, s__CAG-95 sp011959285, 95.0, 79.41, 0.29; GCA_009774465.1, s__CAG-95 sp009774465, 95.0, 78.48, 0.27; GCF_003490145.1, s__CAG-95 sp900066375, 95.0, 78.42, 0.17; GCA_900554925.1, s__CAG-95 sp900554925, 95.0, 78.37, 0.36; GCA_002490775.1, s__CAG-95 sp002490775, 95.0, 78.31, 0.24; GCA_002492465.1, s__CAG-95 sp002492465, 95.0, 78.14, 0.29; GCA_000436115.1, s__CAG-95 sp000436115, 95.0, 77.39, 0.22; GCA_900553305.1, s__CAG-95 sp900553305, 95.0, 77.23, 0.15; GCA_000438155.1, s__CAG-95 sp000438155, 95.0, 77.01, 0.12; GCA_902766365.1, s__CAG-95 sp902766365, 95.0, 76.91, 0.14	93.77	11	N/A	N/A
C04M3_subsampled_20Gb_bin.62	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__	ANI	N/A	GCA_009775605.1, s__Paramuribaculum sp009775605, 95.0, 77.79, 0.17; GCF_900752995.1, s__Paramuribaculum sp900752995, 95.0, 77.61, 0.13; GCA_900553585.1, s__Paramuribaculum sp900553585, 95.0, 77.58, 0.1; GCF_003762715.1, s__Paramuribaculum sp001689565, 95.0, 77.43, 0.12; GCA_900551515.1, s__Paramuribaculum sp900551515, 95.0, 77.32, 0.2; GCA_900546365.1, s__Paramuribaculum sp900546365, 95.0, 77.26, 0.17; GCF_003024925.1, s__Paramuribaculum intestinale, 95.0, 77.26, 0.13; GCA_001701115.1, s__Paramuribaculum sp001701115, 95.0, 77.21, 0.07; GCF_900759915.1, s__Paramuribaculum sp900759915, 95.0, 77.18, 0.2; GCA_001689535.1, s__Paramuribaculum sp001689535, 95.0, 77.15, 0.17; GCF_900760855.1, s__Paramuribaculum sp900760855, 95.0, 77.0, 0.11; GCA_000431155.1, s__Paramuribaculum sp000431155, 95.0, 76.96, 0.14; GCF_900759835.1, s__Paramuribaculum sp900759835, 95.0, 76.88, 0.11	71.79	11	0.9574039522833264	N/A
C04M3_subsampled_20Gb_bin.63	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	83.32	11	0.9230180790390414	N/A
C04M3_subsampled_20Gb_bin.64	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella arabinosiphila	GCF_003885045.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella arabinosiphila	97.0	0.76	GCF_003885045.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__Schaedlerella arabinosiphila	97.0	0.76	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_009911175.1, s__Schaedlerella sp009911175, 95.0, 87.94, 0.63; GCF_000403295.1, s__Schaedlerella sp000403295, 95.0, 86.29, 0.57; GCA_009774255.1, s__Schaedlerella sp009774255, 95.0, 82.2, 0.47; GCA_002320245.1, s__Schaedlerella sp002320245, 95.0, 77.75, 0.15; GCF_001311035.1, s__Schaedlerella glycyrrhizinilytica, 95.0, 77.71, 0.17; GCF_003480425.1, s__Schaedlerella sp900066545, 95.0, 77.58, 0.08; GCA_004556565.1, s__Schaedlerella sp004556565, 95.0, 77.51, 0.09; GCF_900765975.1, s__Schaedlerella sp900765975, 95.0, 77.26, 0.11	92.06	11	N/A	N/A
C04M3_subsampled_20Gb_bin.65	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UMGS1872;s__	ANI	N/A	GCA_009774055.1, s__UMGS1872 sp009774055, 95.0, 82.04, 0.49; GCA_902373635.1, s__UMGS1872 sp902373635, 95.0, 81.93, 0.43; GCA_014237695.1, s__UMGS1872 sp014237695, 95.0, 81.44, 0.45; GCA_900549475.1, s__UMGS1872 sp900549475, 95.0, 80.24, 0.35; GCA_900555795.1, s__UMGS1872 sp900555795, 95.0, 80.01, 0.47	90.89	11	0.9637333724030277	N/A
C04M3_subsampled_20Gb_bin.66	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	64.28	11	0.8534047124310336	Genome has more than 10.0% of markers with multiple hits
C04M3_subsampled_20Gb_bin.67	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1370;s__	ANI	N/A	GCA_900551135.1, s__UMGS1370 sp900551135, 95.0, 79.3, 0.5; GCA_900542035.1, s__UMGS1370 sp900542035, 95.0, 79.2, 0.43; GCA_009774615.1, s__UMGS1370 sp009774615, 95.0, 78.56, 0.11	93.77	11	0.9546501597611784	N/A
C04M3_subsampled_20Gb_bin.68	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_J;s__	ANI	N/A	GCF_000364225.1, s__Eubacterium_J plexicaudatum, 95.0, 78.65, 0.29; GCA_009774535.1, s__Eubacterium_J sp009774535, 95.0, 78.17, 0.3; GCA_004562765.1, s__Eubacterium_J sp004562765, 95.0, 76.27, 0.05	79.83	11	0.9513306716449653	N/A
C04M3_subsampled_20Gb_bin.69	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	N/A	N/A	N/A	N/A	N/A	GCF_000403275.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__Kineothrix sp000403275	79.91	0.44	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Kineothrix;s__	taxonomic classification defined by topology and ANI	N/A	GCA_003488965.1, s__Kineothrix sp003488965, 95.0, 79.05, 0.39; GCF_009911195.1, s__Kineothrix sp009911195, 95.0, 78.9, 0.38; GCF_011958945.1, s__Kineothrix sp011958945, 95.0, 78.89, 0.31; GCF_000732725.1, s__Kineothrix alysoides, 95.0, 77.35, 0.13; GCA_012520655.1, s__Kineothrix sp012520655, 95.0, 77.25, 0.17	93.75	11	0.9686407354946063	N/A
C04M3_subsampled_20Gb_bin.7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__	ANI	N/A	GCF_003762715.1, s__Paramuribaculum sp001689565, 95.0, 78.47, 0.11; GCF_900752995.1, s__Paramuribaculum sp900752995, 95.0, 77.99, 0.15; GCF_900759915.1, s__Paramuribaculum sp900759915, 95.0, 77.85, 0.18; GCA_009775605.1, s__Paramuribaculum sp009775605, 95.0, 77.76, 0.17; GCA_900551515.1, s__Paramuribaculum sp900551515, 95.0, 77.74, 0.21; GCA_001689535.1, s__Paramuribaculum sp001689535, 95.0, 77.69, 0.14; GCF_003024925.1, s__Paramuribaculum intestinale, 95.0, 77.62, 0.2; GCA_900546365.1, s__Paramuribaculum sp900546365, 95.0, 77.54, 0.22; GCA_900553585.1, s__Paramuribaculum sp900553585, 95.0, 77.52, 0.1; GCA_000431155.1, s__Paramuribaculum sp000431155, 95.0, 77.09, 0.08; GCA_001701115.1, s__Paramuribaculum sp001701115, 95.0, 76.94, 0.09; GCF_900759835.1, s__Paramuribaculum sp900759835, 95.0, 76.76, 0.09; GCF_900760855.1, s__Paramuribaculum sp900760855, 95.0, 76.7, 0.06	97.62	11	0.9461938062165417	N/A
C04M3_subsampled_20Gb_bin.70	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	94.68	11	0.762170432713709	N/A
C04M3_subsampled_20Gb_bin.71	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Marseille-P3106;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	55.07	11	0.9433743597049131	N/A
C04M3_subsampled_20Gb_bin.72	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	60.75	11	0.9663586180123033	N/A
C04M3_subsampled_20Gb_bin.73	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403215	GCF_000403215.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403215	97.89	0.91	GCF_000403215.1	95.0	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp000403215	97.89	0.91	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_009774345.1, s__COE1 sp009774345, 95.0, 86.38, 0.65; GCA_002358575.1, s__COE1 sp002358575, 95.0, 79.55, 0.38; GCA_002490665.1, s__COE1 sp002490665, 95.0, 79.49, 0.38; GCA_009774245.1, s__COE1 sp009774245, 95.0, 79.3, 0.43; GCA_009774375.1, s__COE1 sp009774375, 95.0, 78.92, 0.37; GCA_014239155.1, s__COE1 sp014239155, 95.0, 78.88, 0.35; GCA_002491195.1, s__COE1 sp002491195, 95.0, 78.73, 0.35; GCF_011959805.1, s__COE1 sp011959805, 95.0, 78.72, 0.32; GCF_000403335.2, s__COE1 sp000403335, 95.0, 78.49, 0.21; GCA_003513705.1, s__COE1 sp003513705, 95.0, 78.44, 0.3; GCA_009774395.1, s__COE1 sp009774395, 95.0, 78.33, 0.15; GCA_001916965.1, s__COE1 sp001916965, 95.0, 77.73, 0.09; GCF_900753305.1, s__COE1 sp900753305, 95.0, 77.54, 0.08; GCA_002492295.1, s__COE1 sp002492295, 95.0, 77.23, 0.17	88.09	11	N/A	N/A
