user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	"other_related_references(genome_id,species_name,radius,ANI,AF)"	msa_percent	translation_table	red_value	warnings
Sa_bin.132.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	ANI	N/A	"GCF_902362705.1, s__Alistipes sp002358415, 95.0, 82.18, 0.51; GCA_900544265.1, s__Alistipes sp900544265, 95.0, 82.11, 0.52; GCA_900553175.1, s__Alistipes sp900553175, 95.0, 81.9, 0.56; GCF_000210575.1, s__Alistipes shahii, 95.0, 81.57, 0.56; GCF_900083545.1, s__Alistipes provencensis, 95.0, 81.57, 0.56; GCF_006542685.1, s__Alistipes dispar, 95.0, 81.44, 0.5; GCA_900541585.1, s__Alistipes sp900541585, 95.0, 81.42, 0.54; GCF_000312145.1, s__Alistipes senegalensis, 95.0, 81.42, 0.56; GCA_001941065.1, s__Alistipes sp001941065, 95.0, 81.18, 0.51; GCA_000434235.1, s__Alistipes sp000434235, 95.0, 81.16, 0.48; GCA_009774895.1, s__Alistipes sp009774895, 95.0, 80.89, 0.59; GCF_900107675.1, s__Alistipes timonensis, 95.0, 80.81, 0.54; GCF_900290115.1, s__Alistipes sp900290115, 95.0, 80.75, 0.49; GCF_000265365.1, s__Alistipes finegoldii, 95.0, 80.72, 0.54; GCF_002161445.1, s__Alistipes sp002161445, 95.0, 80.65, 0.5; GCF_000374505.1, s__Alistipes onderdonkii, 95.0, 80.59, 0.51; GCA_900542505.1, s__Alistipes sp900542505, 95.0, 80.43, 0.5; GCA_900549305.1, s__Alistipes sp900549305, 95.0, 80.43, 0.39; GCA_902388705.1, s__Alistipes sp902388705, 95.0, 80.4, 0.49; GCF_900604385.1, s__Alistipes megaguti, 95.0, 80.37, 0.49; GCA_002428825.1, s__Alistipes sp002428825, 95.0, 80.29, 0.49; GCF_900021155.1, s__Alistipes sp900021155, 95.0, 79.91, 0.43; GCA_900552955.1, s__Alistipes sp900552955, 95.0, 79.61, 0.44; GCF_006542665.1, s__Alistipes communis, 95.0, 79.3, 0.4; GCF_902363575.1, s__Alistipes sp902363575, 95.0, 79.03, 0.36; GCA_900550375.1, s__Alistipes sp900550375, 95.0, 78.8, 0.29; GCA_900760675.1, s__Alistipes sp900760675, 95.0, 78.67, 0.37; GCA_003979135.1, s__Alistipes sp003979135, 95.0, 78.09, 0.33; GCF_000154465.1, s__Alistipes putredinis, 95.0, 78.06, 0.24; GCA_900546065.1, s__Alistipes sp900546065, 95.0, 78.0, 0.23; GCA_002362235.1, s__Alistipes sp002362235, 95.0, 77.84, 0.25; GCA_900548155.1, s__Alistipes sp900548155, 95.0, 77.72, 0.18; GCA_900761235.1, s__Alistipes sp900761235, 95.0, 77.5, 0.14; GCA_900550925.1, s__Alistipes sp900550925, 95.0, 77.11, 0.16; GCA_900769445.1, s__Alistipes sp900769445, 95.0, 76.96, 0.03; GCA_900769525.1, s__Alistipes sp900769525, 95.0, 76.95, 0.04; GCA_900766655.1, s__Alistipes sp900766655, 95.0, 76.71, 0.03; GCA_900769745.1, s__Alistipes sp900769745, 95.0, 76.51, 0.05; GCA_002293345.1, s__Alistipes sp002293345, 95.0, 76.4, 0.11; GCA_900768045.1, s__Alistipes sp900768045, 95.0, 76.36, 0.04; GCA_900768015.1, s__Alistipes sp900768015, 95.0, 76.33, 0.09; GCA_900769405.1, s__Alistipes sp900769405, 95.0, 76.18, 0.14; GCA_900770635.1, s__Alistipes sp900770635, 95.0, 76.06, 0.06; GCA_900770585.1, s__Alistipes sp900770585, 95.0, 75.85, 0.11"	87.02	11	0.97478145	N/A
Sa_bin.133.fa	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__	N/A	N/A	N/A	N/A	N/A	GCA_900540425.1	95	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp900540425	78.12	0.34	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_900538765.1, s__CAG-495 sp900538765, 95.0, 77.27, 0.14; GCA_001917125.1, s__CAG-495 sp001917125, 95.0, 77.11, 0.18; GCA_902778645.1, s__CAG-495 sp902778645, 95.0, 76.99, 0.06; GCF_900762585.1, s__CAG-495 sp900762585, 95.0, 76.93, 0.16; GCA_900551585.1, s__CAG-495 sp900551585, 95.0, 76.84, 0.14; GCA_000432275.1, s__CAG-495 sp000432275, 95.0, 76.66, 0.16; GCA_000436375.1, s__CAG-495 sp000436375, 95.0, 76.41, 0.14; GCA_902763535.1, s__CAG-495 sp902763535, 95.0, 76.38, 0.07; GCA_902761535.1, s__CAG-495 sp902761535, 95.0, 75.99, 0.07; GCA_902799835.1, s__CAG-495 sp902799835, 95.0, 75.87, 0.07"	82.83	11	0.954244543	N/A
Sa_bin.135.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__	ANI	N/A	"GCA_900540545.1, s__Intestinimonas sp900540545, 95.0, 80.5, 0.58; GCF_001244995.1, s__Intestinimonas massiliensis, 95.0, 80.32, 0.53; GCF_900626145.1, s__Intestinimonas timonensis, 95.0, 79.36, 0.48; GCF_004154955.1, s__Intestinimonas butyriciproducens, 95.0, 78.94, 0.4"	55.19	11	0.950575032	N/A
Sa_bin.137.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	88.92	11	0.864521212	N/A
Sa_bin.138.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	ANI	N/A	"GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 77.88, 0.24; GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 77.76, 0.23; GCF_009911305.1, s__Clostridium_Q sp009911305, 95.0, 77.64, 0.16; GCA_002160535.1, s__Clostridium_Q saccharolyticum_A, 95.0, 77.58, 0.15; GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 77.52, 0.21; GCF_003024715.1, s__Clostridium_Q sp003024715, 95.0, 77.42, 0.11; GCA_000435655.1, s__Clostridium_Q sp000435655, 95.0, 77.19, 0.17"	79.91	11	0.941469651	N/A
Sa_bin.14.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	65.4	11	0.766406552	N/A
Sa_bin.140.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Extibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	87.33	11	0.948796951	N/A
Sa_bin.141.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__ASF356;s__	N/A	N/A	N/A	N/A	N/A	GCF_000364165.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__ASF356;s__ASF356 sp000364165	76.69	0.18	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	78.76	11	0.865931861	N/A
Sa_bin.142.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	N/A	"GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 78.19, 0.32; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 78.1, 0.35; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.66, 0.3; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.58, 0.26; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.14, 0.17; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.13, 0.15; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.63, 0.14; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.48, 0.12; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.49, 0.04"	80.92	11	0.979993791	N/A
Sa_bin.144.fa	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	N/A	N/A	N/A	N/A	N/A	GCF_002884975.1	95	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__Akkermansia muciniphila_C	89.39	0.87	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_002885095.1, s__Akkermansia muciniphila_B, 95.0, 90.59, 0.88; GCF_000020225.1, s__Akkermansia muciniphila, 95.0, 86.38, 0.78; GCF_900184965.1, s__Akkermansia muciniphila_A, 95.0, 86.35, 0.8; GCF_001580195.1, s__Akkermansia sp001580195, 95.0, 84.28, 0.75; GCF_004167605.1, s__Akkermansia sp004167605, 95.0, 83.97, 0.75; GCF_001683795.1, s__Akkermansia glycaniphila, 95.0, 77.77, 0.13; GCA_900545155.1, s__Akkermansia sp900545155, 95.0, 77.31, 0.13; GCA_900548895.1, s__Akkermansia sp900548895, 95.0, 77.21, 0.08; GCA_900766865.1, s__Akkermansia sp900766865, 95.0, 76.64, 0.05; GCA_002471255.1, s__Akkermansia sp002471255, 95.0, 76.61, 0.04; GCA_004557455.1, s__Akkermansia muciniphila_D, 95.0, 76.46, 0.07; GCA_002358905.1, s__Akkermansia sp002358905, 95.0, 76.0, 0.06"	92.4	11	0.994296566	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Sa_bin.145.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	87.79	11	0.71785743	N/A
Sa_bin.146.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG11977;s__	N/A	N/A	N/A	N/A	N/A	GCA_902774525.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG11977;s__RUG11977 sp902774525	76.66	0.04	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	85.43	11	0.903054986	N/A
Sa_bin.147.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	N/A	"GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 78.25, 0.33; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 77.74, 0.29; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.66, 0.26; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 77.64, 0.28; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.0, 0.15; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 76.59, 0.15; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 76.51, 0.15; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.21, 0.14; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.8, 0.03"	74.57	11	0.978770969	N/A
Sa_bin.148.fa	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	N/A	N/A	N/A	N/A	N/A	GCF_012317185.1	95	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__Clostridium_AQ innocuum	94.95	0.9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Clostridium_AQ;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_003481775.1, s__Clostridium_AQ sp003481775, 95.0, 89.46, 0.88; GCF_000165065.1, s__Clostridium_AQ sp000165065, 95.0, 82.88, 0.72; GCA_900552125.1, s__Clostridium_AQ sp900552125, 95.0, 77.61, 0.14"	64.46	11	0.998366474	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Sa_bin.149.fa	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	N/A	N/A	N/A	N/A	N/A	GCA_900541395.1	95	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__Mailhella sp900541395	88.32	0.75	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Mailhella;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_003150275.1, s__Mailhella sp003150275, 95.0, 78.62, 0.28; GCF_900155525.1, s__Mailhella massiliensis, 95.0, 77.99, 0.21; GCA_900553065.1, s__Mailhella sp900553065, 95.0, 77.91, 0.2; GCA_902783285.1, s__Mailhella sp902783285, 95.0, 77.57, 0.16; GCA_900555975.1, s__Mailhella sp900555975, 95.0, 77.12, 0.21; GCF_900770205.1, s__Mailhella sp900770205, 95.0, 76.49, 0.1; GCA_003512875.1, s__Mailhella sp003512875, 95.0, 75.17, 0.01"	88.94	11	0.99089779	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Sa_bin.150.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__UBA3700;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__;g__;s__	taxonomic novelty determined using RED	N/A	N/A	90.81	11	0.793083365	N/A
Sa_bin.153.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__	N/A	N/A	N/A	N/A	N/A	GCF_900292045.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B;s__Parabacteroides_B pacaensis	77.75	0.16	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	97.5	11	0.942272077	N/A
Sa_bin.155.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115;s__	N/A	N/A	N/A	N/A	N/A	GCA_902782995.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115;s__RUG115 sp902782995	76.84	0.17	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__RUG115;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_900315735.1, s__RUG115 sp900315735, 95.0, 77.11, 0.11; GCF_003479605.1, s__RUG115 sp900066395, 95.0, 76.9, 0.12"	90.29	11	0.950078703	N/A
Sa_bin.156.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_000190535.1	95	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	88.1	0.7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	taxonomic classification defined by topology and ANI	N/A	"GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 78.2, 0.27; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 78.14, 0.22; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 77.39, 0.23; GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 77.08, 0.15; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 77.07, 0.17; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.0, 0.18; GCF_000243215.1, s__Odoribacter laneus, 95.0, 76.46, 0.11; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 75.74, 0.04"	74.19	11	0.991290005	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Sa_bin.157.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	N/A	N/A	N/A	N/A	N/A	GCF_003201875.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella effluvii	88.91	0.81	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_005845265.1, s__Hungatella sp005845265, 95.0, 85.7, 0.73"	74.45	11	0.987194058	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
Sa_bin.158.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__AM07-15;s__	N/A	N/A	N/A	N/A	N/A	GCA_003477405.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__AM07-15;s__AM07-15 sp003477405	78.93	0.48	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	61.84	11	0.941738562	N/A
Sa_bin.16.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic novelty determined using RED	N/A	N/A	95.22	11	0.864755101	N/A
Sa_bin.160.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum;s__	N/A	N/A	N/A	N/A	N/A	GCF_002160015.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerofilum;s__Anaerofilum sp002160015	81	0.42	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	93.67	11	0.926198258	N/A
Sa_bin.164.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;s__	ANI	N/A	"GCA_900547735.1, s__Clostridium_Q sp900547735, 95.0, 78.92, 0.34; GCF_900626075.1, s__Clostridium_Q transplantifaecale, 95.0, 78.78, 0.33; GCF_000466485.1, s__Clostridium_Q symbiosum, 95.0, 78.51, 0.29; GCF_009911305.1, s__Clostridium_Q sp009911305, 95.0, 78.11, 0.22; GCA_002160535.1, s__Clostridium_Q saccharolyticum_A, 95.0, 78.01, 0.2; GCA_000435655.1, s__Clostridium_Q sp000435655, 95.0, 77.86, 0.23; GCF_003024715.1, s__Clostridium_Q sp003024715, 95.0, 77.75, 0.19"	83.7	11	0.940382077	N/A
Sa_bin.165.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	N/A	N/A	N/A	N/A	N/A	GCA_900548205.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia sp900548205	77.37	0.14	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000225345.1, s__Roseburia hominis, 95.0, 77.77, 0.15; GCF_900537995.1, s__Roseburia intestinalis, 95.0, 77.68, 0.19; GCA_003483745.1, s__Roseburia sp003483745, 95.0, 77.68, 0.17; GCF_003470905.1, s__Roseburia sp003470905, 95.0, 77.51, 0.2; GCF_001940165.1, s__Roseburia sp001940165, 95.0, 77.49, 0.15; GCA_900542495.1, s__Roseburia sp900542495, 95.0, 77.36, 0.14; GCA_900550935.1, s__Roseburia sp900550935, 95.0, 77.3, 0.18; GCF_000174195.1, s__Roseburia inulinivorans, 95.0, 77.29, 0.17; GCA_004562005.1, s__Roseburia sp004562005, 95.0, 77.25, 0.17; GCA_900753715.1, s__Roseburia sp900753715, 95.0, 77.19, 0.15; GCA_900756925.1, s__Roseburia sp900756925, 95.0, 77.18, 0.13; GCA_900552665.1, s__Roseburia sp900552665, 95.0, 76.84, 0.16"	89.82	11	0.953441065	N/A
Sa_bin.166.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAAYNV01;s__	N/A	N/A	N/A	N/A	N/A	GCA_012520645.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__JAAYNV01;s__JAAYNV01 sp012520645	76.23	0.12	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	93.39	11	0.92086618	N/A
Sa_bin.167.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	N/A	N/A	N/A	N/A	N/A	GCF_014287675.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__Pseudoflavonifractor sp014287675	80.36	0.46	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Pseudoflavonifractor;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_000169255.2, s__Pseudoflavonifractor capillosus, 95.0, 79.32, 0.36; GCA_900079765.1, s__Pseudoflavonifractor sp900079765, 95.0, 78.03, 0.26"	60.81	11	0.966487911	N/A
Sa_bin.17.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_002419585.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__Acetivibrio_A sp002419585	76.86	0.09	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_009696045.1, s__Acetivibrio_A sp009696045, 95.0, 77.22, 0.06; GCF_001461035.1, s__Acetivibrio_A ethanolgignens, 95.0, 76.57, 0.05"	86.7	11	0.943918353	N/A
Sa_bin.170.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_002419585.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__Acetivibrio_A sp002419585	76.87	0.05	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetivibrio_A;s__	taxonomic classification defined by topology and ANI	N/A	"GCF_009696045.1, s__Acetivibrio_A sp009696045, 95.0, 77.19, 0.07; GCF_001461035.1, s__Acetivibrio_A ethanolgignens, 95.0, 76.86, 0.06"	91.42	11	0.931756182	N/A
Sa_bin.171.fa	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__	ANI	N/A	"GCF_900091655.1, s__Odoribacter massiliensis, 95.0, 77.49, 0.26; GCF_000243215.1, s__Odoribacter laneus, 95.0, 77.2, 0.23; GCA_900541415.1, s__Odoribacter sp900541415, 95.0, 77.15, 0.15; GCA_900544025.1, s__Odoribacter sp900544025, 95.0, 76.8, 0.15; GCF_000190535.1, s__Odoribacter splanchnicus, 95.0, 76.75, 0.15; GCF_009935865.1, s__Odoribacter sp009935865, 95.0, 76.75, 0.16; GCA_900762515.1, s__Odoribacter sp900762515, 95.0, 76.66, 0.14; GCA_900548135.1, s__Odoribacter sp900548135, 95.0, 76.64, 0.12; GCA_002293375.1, s__Odoribacter sp002293375, 95.0, 76.22, 0.05"	82.75	11	0.951690067	N/A
Sa_bin.172.fa	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus;s__	N/A	N/A	N/A	N/A	N/A	GCF_900155735.1	95	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Intestinibacillus;s__Intestinibacillus massiliensis	78.56	0.37	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__;s__	taxonomic classification defined by topology and ANI	N/A	N/A	79.91	11	0.947925321	N/A
